residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,rating,wine_color
8.6,0.046,142.0,0.9943200000000001,3.23,0.53,10.6,6,white
8.9,0.048,111.0,0.99455,3.25,0.54,11.0,7,white
1.5,0.043,104.0,0.99216,3.18,0.5,10.8,5,white
4.3,0.03,123.0,0.9921200000000001,3.16,0.33,11.2,6,white
2.6,0.031,98.0,0.9919399999999999,3.0,0.54,10.9,6,white
3.85,0.031,34.0,0.99098,3.01,0.36,11.8,4,white
10.3,0.079,122.0,0.9966200000000001,3.02,0.45,8.8,5,white
3.4,0.069,146.0,0.9934700000000001,3.18,0.4,9.3,5,white
6.1,0.048,70.0,0.9936200000000001,3.19,0.42,10.0,5,white
3.5,0.038,112.0,0.9915700000000001,3.05,0.37,11.3666666666667,6,white
6.35,0.024,87.0,0.9917,2.96,0.4,12.6,7,white
14.8,0.039,204.0,0.9982,3.06,0.6,9.5,5,white
9.5,0.04,111.0,0.9933799999999999,3.05,0.31,10.8,4,white
6.9,0.05,97.0,0.9951,3.26,0.44,10.1,6,white
2.8,0.047,122.0,0.99126,3.06,0.64,10.9,7,white
13.1,0.051,148.0,0.9972,3.29,0.38,9.3,5,white
11.2,0.048,136.0,0.9966299999999999,3.14,0.4,9.5,5,white
11.2,0.048,136.0,0.9966299999999999,3.14,0.4,9.5,5,white
6.0,0.03,144.0,0.99474,3.68,0.46,10.7,6,white
0.6,0.042,71.0,0.9926,3.08,0.38,10.6,5,white
2.6,0.035,76.0,0.9914,3.21,0.76,11.333333333333302,6,white
3.2,0.043,152.0,0.99129,3.02,0.53,11.4,6,white
13.7,0.055999999999999994,168.0,0.99825,2.9,0.44,8.7,7,white
13.8,0.048,190.0,0.9993,3.07,0.58,9.4,6,white
1.0,0.053,99.0,0.98956,3.22,0.39,11.5,5,white
1.9,0.032,92.0,0.9914,3.1,0.39,10.9,6,white
8.1,0.05,173.0,0.99585,3.3,0.54,9.8,6,white
2.0,0.031,139.0,0.99055,3.28,0.48,12.5,9,white
17.2,0.039,130.0,0.99946,3.23,0.43,8.8,6,white
9.1,0.044000000000000004,127.0,0.99326,2.97,0.3,11.0,7,white
4.0,0.18600000000000003,150.0,0.9945,3.06,0.4,9.3,5,white
1.5,0.02,96.0,0.98918,3.29,0.38,12.4,6,white
2.3,0.039,109.0,0.99056,3.34,0.44,11.8,6,white
10.7,0.046,179.0,0.9960600000000001,3.17,0.55,9.9,6,white
1.4,0.049,141.0,0.9934,3.42,0.54,10.2,7,white
5.6,0.043,164.0,0.9953,3.27,0.76,9.5,5,white
2.6,0.054000000000000006,156.0,0.9914,3.53,0.42,12.4,5,white
18.75,0.042,157.0,1.0002,2.96,0.5,9.1,5,white
17.5,0.042,114.0,0.99784,2.85,0.5,9.5,6,white
7.1,0.045,221.0,0.9952,3.09,0.45,9.4,6,white
22.0,0.048,167.0,1.001,2.93,0.5,8.7,5,white
11.5,0.096,92.0,0.9964200000000001,3.11,0.49,9.6,5,white
2.0,0.038,190.0,0.9914,3.32,0.37,12.2,6,white
14.5,0.045,193.0,0.9986,3.1,0.5,9.2,6,white
1.0,0.024,91.0,0.993,2.79,0.37,10.1,5,white
15.1,0.033,124.0,0.99684,2.87,0.47,9.5,5,white
12.0,0.046,179.0,0.9982,3.07,0.46,8.9,5,white
5.45,0.016,90.0,0.98951,2.84,0.54,13.2,7,white
2.3,0.040999999999999995,102.0,0.99221,3.22,0.58,10.9,7,white
1.9,0.038,118.0,0.99074,3.32,0.53,11.8,7,white
8.0,0.047,168.0,0.9949,3.15,0.46,9.6,5,white
5.2,0.06,169.0,0.9925200000000001,3.27,0.57,11.6,6,white
8.2,0.051,187.0,0.996,3.16,0.52,9.7,5,white
1.0,0.04,174.0,0.992,3.27,0.66,10.0,5,white
10.8,0.040999999999999995,189.0,0.9976,3.08,0.49,8.6,4,white
1.1,0.034,90.0,0.98862,3.22,0.38,12.6,6,white
7.2,0.048,207.0,0.99587,3.12,0.37,9.2,5,white
1.2,0.046,92.0,0.9903299999999999,3.22,0.53,11.3,6,white
8.1,0.035,163.0,0.9952,3.05,0.3,10.3,6,white
1.1,0.047,152.0,0.9916,3.54,0.59,11.1,7,white
11.6,0.027999999999999997,97.0,0.9931399999999999,2.96,0.38,11.7,6,white
3.8,0.036000000000000004,88.0,0.9902799999999999,3.25,0.63,12.5,7,white
1.8,0.027999999999999997,122.0,0.9914,3.14,0.39,10.9,7,white
9.0,0.053,178.0,0.99685,3.02,0.45,8.9,5,white
2.2,0.027999999999999997,92.0,0.9907600000000001,3.27,0.59,11.9,7,white
3.5,0.027000000000000003,109.0,0.99018,3.34,0.54,12.8,8,white
12.8,0.062,171.0,0.99808,3.0,0.52,9.0,7,white
1.4,0.043,109.0,0.9932,3.11,0.75,10.3,6,white
14.9,0.06,162.0,0.9983,3.13,0.45,9.0,4,white
1.6,0.039,123.0,0.993,3.38,0.51,9.7,6,white
7.9,0.057,82.0,0.99425,3.26,0.36,10.0,6,white
4.7,0.035,116.0,0.991,3.31,0.62,12.6,6,white
13.3,0.055999999999999994,195.0,0.9982,3.01,0.47,9.2,5,white
16.9,0.055999999999999994,158.0,0.9998,3.37,0.38,9.6,6,white
9.5,0.057,166.0,0.9956799999999999,3.23,0.42,10.0,5,white
1.2,0.06,108.0,0.9931,3.11,0.35,8.7,4,white
1.4,0.19399999999999998,90.0,0.9921200000000001,3.17,0.46,10.5,6,white
2.2,0.042,177.0,0.99166,3.2,0.57,11.4,5,white
2.4,0.013999999999999999,143.0,0.9909399999999999,3.03,0.65,12.0,4,white
6.4,0.057,148.0,0.9955,3.16,0.45,9.6,5,white
1.2,0.034,80.0,0.9913,2.95,0.36,11.4,7,white
1.4,0.055999999999999994,130.0,0.9944,3.28,0.48,9.5,5,white
2.3,0.047,189.0,0.995,3.65,0.72,10.1,6,white
6.2,0.049,182.0,0.99582,3.21,0.45,9.4,6,white
10.2,0.037000000000000005,112.0,0.99324,3.66,0.48,12.2,7,white
1.9,0.036000000000000004,98.0,0.99,3.19,0.43,11.9,7,white
10.1,0.053,146.0,0.9982,3.4,0.46,9.5,6,white
1.1,0.046,84.0,0.9902,3.04,0.39,11.45,6,white
10.3,0.042,140.0,0.9967,3.23,0.47,9.2,5,white
1.1,0.039,126.0,0.99051,3.31,0.45,11.6,7,white
14.9,0.051,118.0,0.99835,3.04,0.54,9.0,6,white
12.3,0.044000000000000004,205.0,0.99611,3.11,0.58,9.9,5,white
1.6,0.036000000000000004,106.0,0.988245,3.14,0.41,13.3,6,white
1.0,0.037000000000000005,74.0,0.9918,3.21,0.37,11.0,5,white
8.9,0.048,111.0,0.99455,3.25,0.54,11.0,7,white
7.1,0.045,209.0,0.99544,3.2,0.53,9.5,6,white
1.1,0.036000000000000004,113.0,0.9887100000000001,3.1,0.46,12.6,7,white
1.3,0.054000000000000006,107.0,0.99398,3.19,0.39,8.5,5,white
3.8,0.040999999999999995,187.0,0.9932,3.19,0.6,11.2,7,white
12.9,0.033,170.0,0.998,3.0,0.53,8.8,5,white
2.5,0.026000000000000002,85.0,0.9901399999999999,3.13,0.5,11.3,7,white
11.2,0.031,167.0,0.9948,3.12,0.43,11.3,7,white
1.3,0.042,147.0,0.9948,3.11,0.46,9.8,5,white
9.7,0.035,143.0,0.9965,3.08,0.49,9.8,6,white
6.0,0.022000000000000002,125.0,0.9928,3.13,0.55,11.5,6,white
1.4,0.049,187.0,0.9927,3.19,0.45,9.5,5,white
1.7,0.039,272.0,0.9945200000000001,3.53,0.53,9.6,4,white
20.7,0.045,170.0,1.001,3.0,0.45,8.8,6,white
1.5,0.04,172.0,0.9919399999999999,3.27,0.48,11.2,6,white
1.7,0.028999999999999998,61.0,0.9918,3.07,0.43,10.4,5,white
1.4,0.126,110.0,0.9932,3.23,0.37,8.9,6,white
1.0,0.032,71.0,0.9891200000000001,3.31,0.38,13.0,7,white
8.5,0.036000000000000004,112.0,0.9939,2.96,0.46,11.7,6,white
9.8,0.054000000000000006,140.0,0.99545,3.17,0.39,10.2,6,white
3.7,0.045,151.0,0.9913,3.22,0.27,11.2,6,white
0.8,0.037000000000000005,95.0,0.9903200000000001,3.1,0.4,10.9,4,white
12.2,0.044000000000000004,196.0,0.99782,3.14,0.4,8.8,6,white
1.7,0.036000000000000004,101.0,0.99315,3.21,0.54,10.8,7,white
18.8,0.085,111.0,1.00044,3.1,0.51,8.7,5,white
4.2,0.037000000000000005,144.0,0.9921399999999999,3.13,0.74,10.8,7,white
4.4,0.051,146.0,0.9939,3.16,0.39,10.2,5,white
2.3,0.048,87.0,0.99044,2.94,0.35,12.0,6,white
2.0,0.019,72.0,0.99041,3.16,0.47,11.8,6,white
7.2,0.038,137.0,0.9952,3.35,0.6,10.4,6,white
16.85,0.054000000000000006,135.0,0.9998,3.16,0.38,9.0,6,white
1.6,0.027000000000000003,89.0,0.9893,3.51,0.38,12.5,7,white
3.7,0.042,149.0,0.9954,3.36,0.45,10.0,6,white
1.0,0.057,111.0,0.9915799999999999,3.09,0.32,11.2,6,white
5.3,0.031,117.0,0.9918,3.06,0.32,11.8,7,white
11.8,0.053,173.0,0.9969899999999999,3.11,0.6,9.8,5,white
4.7,0.023,110.0,0.991,3.3,0.38,12.5,7,white
5.2,0.04,179.0,0.9948,3.19,0.69,9.4,6,white
2.3,0.03,103.0,0.99106,3.06,0.42,11.1,6,white
2.7,0.054000000000000006,202.0,0.9948,3.46,0.57,10.5,6,white
15.4,0.05,174.0,0.9983,3.03,0.42,9.0,6,white
5.7,0.025,111.0,0.9938,3.2,0.49,10.8,6,white
7.2,0.048,207.0,0.99587,3.12,0.37,9.2,5,white
16.85,0.054000000000000006,135.0,0.9998,3.16,0.38,9.0,6,white
1.5,0.047,200.0,0.9954,3.19,0.46,9.4,5,white
5.6,0.033,120.0,0.99334,2.92,0.66,10.3,7,white
4.7,0.037000000000000005,133.0,0.9931,3.41,0.46,10.8,7,white
2.6,0.053,71.0,0.9940200000000001,2.89,0.49,9.5,5,white
6.7,0.039,64.0,0.9936200000000001,2.93,0.49,10.7,5,white
5.1,0.042,144.0,0.99518,3.5,0.59,10.2,6,white
2.2,0.035,72.0,0.9894649999999999,3.11,0.48,12.15,6,white
1.2,0.04,118.0,0.9932,3.14,0.41,10.6,6,white
3.3,0.040999999999999995,124.0,0.9942799999999999,3.18,0.5,9.3,6,white
6.7,0.054000000000000006,160.0,0.9952,3.04,0.44,9.6,5,white
10.4,0.053,134.0,0.9973200000000001,3.12,0.68,9.0,5,white
10.2,0.043,175.0,0.9945,2.98,0.43,10.4,7,white
9.3,0.03,132.0,0.9940000000000001,2.99,0.32,11.0,7,white
2.9,0.044000000000000004,73.0,0.9889600000000001,3.17,0.32,12.9,8,white
20.2,0.083,157.0,0.99976,3.17,0.5,9.1,5,white
9.1,0.037000000000000005,76.0,0.9948,3.05,0.54,11.1,5,white
1.7,0.06,110.0,0.9963,3.72,0.69,10.5,6,white
1.3,0.040999999999999995,147.0,0.9901,3.22,0.95,11.6,8,white
7.3,0.040999999999999995,115.0,0.9926799999999999,3.21,0.43,11.0,6,white
1.5,0.152,55.0,0.9927,3.12,0.46,9.8,6,white
12.1,0.03,177.0,0.9970600000000001,3.13,0.47,10.6,5,white
11.8,0.045,130.0,0.99519,3.2,0.35,10.8,5,white
1.4,0.023,115.0,0.9895799999999999,3.18,0.7,11.7,6,white
7.5,0.046,175.0,0.9966200000000001,3.32,0.54,9.6,5,white
6.4,0.04,124.0,0.9903,3.22,0.49,12.6,7,white
1.9,0.047,101.0,0.9914,3.1,0.46,11.1,6,white
5.1,0.044000000000000004,65.0,0.991,3.03,0.41,12.6,4,white
2.9,0.17300000000000001,157.0,0.9937,3.1,0.34,9.4,6,white
7.6,0.049,107.0,0.9933200000000001,3.12,0.44,10.7,7,white
8.2,0.055,188.0,0.9974,3.52,0.58,9.7,6,white
2.2,0.04,125.0,0.9917,3.19,0.48,10.5,6,white
15.55,0.057,366.5,1.0001,3.04,0.63,11.0,3,white
1.5,0.037000000000000005,115.0,0.9927,3.11,0.55,10.5,6,white
2.8,0.042,162.0,0.99179,3.27,0.47,10.8,6,white
2.4,0.049,123.0,0.996,3.6,0.46,10.3,5,white
12.3,0.053,134.0,0.9972,3.34,0.45,9.5,6,white
5.7,0.052000000000000005,152.0,0.99398,3.16,0.88,10.5,6,white
1.2,0.048,125.0,0.9899899999999999,3.32,0.54,12.6,6,white
1.2,0.076,130.0,0.99185,3.13,0.45,10.3,6,white
4.5,0.024,94.0,0.98906,3.25,0.52,13.7,7,white
3.3,0.034,102.0,0.9912,3.08,0.31,12.3,7,white
4.8,0.052000000000000005,142.0,0.9946,3.14,0.62,9.2,5,white
1.3,0.034,104.0,0.98865,3.11,0.52,12.7,6,white
10.6,0.03,119.0,0.9947,3.4,0.34,10.7,7,white
5.2,0.027000000000000003,178.0,0.9914,3.4,0.4,12.3,8,white
4.4,0.027000000000000003,150.0,0.991,3.3,0.31,11.5,7,white
2.1,0.026000000000000002,130.0,0.9895299999999999,3.39,0.77,13.4,8,white
4.9,0.036000000000000004,134.0,0.9927,3.2,0.42,10.4,7,white
7.9,0.055999999999999994,206.0,0.9956,3.18,0.52,9.4,5,white
2.2,0.026000000000000002,126.0,0.9898,3.43,0.65,12.9,8,white
3.0,0.036000000000000004,124.0,0.9892200000000001,3.31,0.4,13.1,7,white
4.2,0.043,114.0,0.9902,3.16,0.31,12.5,6,white
4.0,0.023,112.0,0.9923,3.37,0.51,11.6,6,white
0.95,0.021,148.0,0.9903799999999999,2.93,0.32,11.5,5,white
18.95,0.053,174.0,0.99976,3.2,0.5,10.4,5,white
4.7,0.046,161.0,0.9946,3.32,0.66,10.5,6,white
1.2,0.046,71.0,0.9919899999999999,3.7,0.68,10.9,7,white
1.2,0.027999999999999997,165.0,0.991,3.08,0.82,12.3,6,white
7.4,0.02,133.0,0.9921200000000001,3.18,0.44,12.0,7,white
1.8,0.046,114.0,0.99226,3.27,0.55,10.8,6,white
1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6,white
1.3,0.036000000000000004,118.0,0.99018,3.04,0.64,11.733333333333302,6,white
2.2,0.044000000000000004,68.0,0.9932,3.17,0.39,9.4,6,white
4.8,0.043,114.0,0.992,3.18,0.44,11.2,6,white
1.3,0.057999999999999996,133.0,0.99271,3.17,0.39,10.2,4,white
2.3,0.048,87.0,0.99044,2.94,0.35,12.0,6,white
12.2,0.04,136.0,0.9955200000000001,3.05,0.65,10.4,6,white
1.5,0.049,129.0,0.99226,3.15,0.52,10.8,5,white
4.6,0.05,98.0,0.9942200000000001,3.08,0.47,9.5,6,white
6.6,0.038,234.0,0.9955,3.03,0.42,8.8,5,white
3.3,0.044000000000000004,91.0,0.993,3.42,0.64,10.8,6,white
10.0,0.054000000000000006,165.0,0.997,3.4,0.42,9.9,6,white
1.7,0.05,178.0,0.9954,3.16,0.43,9.0,4,white
8.6,0.034,135.0,0.99582,3.33,0.59,10.3,6,white
15.8,0.057,167.0,0.9980399999999999,3.14,0.51,9.2,5,white
4.6,0.039,124.0,0.9909,3.27,0.34,12.6,7,white
10.6,0.033,87.0,0.99265,3.15,0.45,12.8,6,white
1.1,0.043,67.0,0.9918,3.23,0.53,10.3,6,white
5.15,0.035,138.0,0.9895,3.19,0.34,12.4,8,white
1.8,0.033,91.0,0.9906,3.28,0.4,11.8,6,white
1.2,0.028999999999999998,132.0,0.98895,3.28,0.36,12.4,6,white
1.3,0.026000000000000002,56.0,0.9935200000000001,3.46,0.45,9.9,5,white
19.8,0.054000000000000006,231.0,1.0012,2.99,0.54,9.2,5,white
8.0,0.048,192.0,0.9951,2.97,0.47,10.9,5,white
2.7,0.037000000000000005,89.0,0.9924,3.4,0.74,11.5,7,white
10.9,0.045,154.0,0.9975200000000001,3.52,0.77,10.4,6,white
3.1,0.054000000000000006,174.0,0.9954299999999999,3.21,0.43,9.4,6,white
1.2,0.027999999999999997,81.0,0.9902,3.37,0.38,11.7,6,white
17.4,0.064,140.0,0.9977600000000001,3.2,0.49,10.1,6,white
1.8,0.025,102.0,0.9903,3.34,0.59,12.8,6,white
7.8,0.038,219.0,0.9959,3.19,0.5,9.4,5,white
1.0,0.036000000000000004,114.0,0.9911,3.41,0.51,11.5,8,white
2.6,0.054000000000000006,146.0,0.9948,3.43,0.5,9.2,6,white
1.3,0.023,132.0,0.99067,3.11,0.56,11.7,6,white
1.5,0.065,103.0,0.9940000000000001,3.63,0.4,9.7,4,white
3.8,0.035,135.0,0.99016,3.09,0.34,12.0,6,white
8.8,0.052000000000000005,113.0,0.9957600000000001,3.22,0.45,9.4,5,white
3.5,0.035,111.0,0.98872,3.18,0.47,13.6,7,white
11.0,0.042,148.0,0.9978600000000001,3.14,0.46,8.7,5,white
4.7,0.034,156.0,0.9945,3.13,0.45,9.9,6,white
1.2,0.044000000000000004,126.0,0.99,3.13,0.48,12.1,7,white
17.5,0.040999999999999995,225.0,0.9997,3.16,0.66,9.5,6,white
8.6,0.053,146.0,0.9963,3.11,0.32,9.8,6,white
1.5,0.04,114.0,0.99295,3.36,0.62,10.5,6,white
1.1,0.068,124.0,0.9914,3.34,0.58,11.0,7,white
8.8,0.026000000000000002,60.0,0.9956,3.13,0.35,11.05,5,white
2.7,0.049,153.0,0.99067,3.44,0.73,12.2,7,white
12.1,0.05,164.0,0.997,3.34,0.39,9.4,5,white
1.4,0.047,142.0,0.9934,3.43,0.53,10.1,6,white
8.5,0.03,191.0,0.9933799999999999,3.16,0.46,12.2,7,white
6.7,0.022000000000000002,129.0,0.99221,3.36,0.39,11.0,7,white
0.9,0.031,86.0,0.98926,2.9,0.38,12.2,6,white
11.3,0.046,221.0,0.9984,3.01,0.43,9.2,5,white
4.8,0.034,158.0,0.9945,3.12,0.45,9.9,6,white
8.3,0.026000000000000002,107.0,0.99308,3.36,0.37,11.0,6,white
1.3,0.033,91.0,0.9926799999999999,3.53,0.39,10.6,6,white
7.4,0.040999999999999995,81.0,0.99254,3.04,0.47,11.4,8,white
2.1,0.062,87.0,0.98974,3.1,0.47,12.8,6,white
6.6,0.34600000000000003,200.0,0.9954,3.29,0.58,9.6,5,white
15.8,0.052000000000000005,94.0,0.99782,3.07,0.45,9.2,6,white
10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,white
10.0,0.055,131.0,0.9940000000000001,3.22,0.35,10.9,6,white
18.15,0.042,158.0,0.9997,3.28,0.39,8.7,6,white
10.3,0.039,98.0,0.99564,3.19,0.38,9.8,8,white
5.4,0.06,126.0,0.9951,3.25,0.44,9.0,7,white
11.4,0.04,202.0,0.99708,3.11,0.57,9.6,6,white
17.85,0.049,195.0,1.0,3.06,0.44,9.1,7,white
1.9,0.05,78.0,0.9918,3.43,0.64,10.8,6,white
1.2,0.040999999999999995,99.0,0.9927,3.19,0.33,9.8,6,white
18.0,0.054000000000000006,183.0,1.0003799999999998,2.98,0.61,8.5,6,white
1.5,0.049,97.0,0.9917,3.48,0.44,10.7,6,white
1.4,0.028999999999999998,138.0,0.9911399999999999,3.36,0.6,11.5,7,white
7.0,0.033,126.0,0.9940000000000001,3.14,0.42,10.5,5,white
1.2,0.037000000000000005,119.0,0.9913700000000001,3.19,0.5,10.2,6,white
5.1,0.049,82.0,0.993,3.0,0.38,9.8,6,white
1.3,0.036000000000000004,168.0,0.9921200000000001,3.47,0.46,10.4666666666667,5,white
13.2,0.055999999999999994,105.0,0.9972,3.05,0.39,9.2,5,white
1.2,0.033,142.0,0.99205,3.17,0.43,10.7,4,white
1.2,0.040999999999999995,94.0,0.9897799999999999,3.07,0.45,12.0,6,white
10.05,0.045,131.0,0.9935200000000001,3.09,0.33,11.7,8,white
14.2,0.055999999999999994,212.5,0.9990000000000001,3.14,0.46,8.9,8,white
16.2,0.044000000000000004,170.0,0.99644,3.17,0.37,11.2,5,white
1.0,0.049,113.0,0.9928899999999999,3.24,0.61,10.2,5,white
16.65,0.044000000000000004,110.0,0.99855,3.24,0.48,9.0,6,white
6.8,0.042,84.0,0.9943200000000001,3.44,0.44,10.2,5,white
9.7,0.04,124.0,0.9954,3.47,0.48,11.0,6,white
2.1,0.034,177.0,0.99085,3.25,0.4,11.9,8,white
26.05,0.031,122.0,1.00295,3.06,0.42,10.6,6,white
16.3,0.055,182.0,0.9986,3.35,0.54,10.4,6,white
1.1,0.049,119.0,0.99297,3.13,0.36,9.7,6,white
4.25,0.032,132.0,0.9916,3.26,0.47,11.266666666666698,7,white
5.1,0.035,142.0,0.9942,3.36,0.33,10.1,7,white
9.1,0.039,159.0,0.9965,3.66,0.55,10.8,5,white
1.0,0.038,131.0,0.99164,3.25,0.45,9.8,5,white
1.8,0.046,130.0,0.99587,3.04,0.67,9.6,5,white
1.3,0.046,62.0,0.9940000000000001,3.38,0.47,10.1,4,white
1.8,0.057,104.0,0.9959,3.81,0.57,10.3,6,white
1.0,0.042,90.0,0.9908,3.76,0.49,11.3,6,white
5.0,0.027000000000000003,143.0,0.9924,3.25,0.43,11.2,7,white
12.5,0.037000000000000005,156.0,0.9981,3.04,0.44,8.7,5,white
13.9,0.046,179.0,0.9971,3.36,0.5,10.4,6,white
3.5,0.033,116.0,0.9905700000000001,3.2,0.44,11.7,6,white
4.2,0.028999999999999998,100.0,0.9905,3.3,0.36,11.8,8,white
2.1,0.026000000000000002,130.0,0.9895299999999999,3.39,0.77,13.4,8,white
3.15,0.044000000000000004,117.0,0.9915299999999999,3.24,0.35,11.5,5,white
1.0,0.036000000000000004,114.0,0.9928,3.58,0.48,9.4,5,white
4.4,0.032,78.0,0.99036,3.11,0.62,12.9,6,white
3.3,0.040999999999999995,143.0,0.9914,3.31,0.44,11.3,6,white
0.9,0.042,61.0,0.9924,2.96,0.28,10.4,4,white
7.8,0.036000000000000004,128.0,0.99397,3.21,0.4,10.7,6,white
12.6,0.045,187.0,0.9972,3.33,0.42,9.5,5,white
12.5,0.049,120.0,0.9969100000000001,3.08,0.45,9.4,6,white
17.3,0.052000000000000005,126.0,0.9988799999999999,3.11,0.47,9.2,6,white
12.1,0.035,135.0,0.9948100000000001,3.21,0.4,10.7,5,white
4.4,0.028999999999999998,107.0,0.9934700000000001,3.24,0.46,10.4,8,white
4.8,0.04,131.0,0.9936,3.26,0.64,10.7,6,white
1.1,0.03,131.0,0.9905,2.97,0.28,10.8,5,white
10.2,0.032,138.0,0.9951,3.1,0.47,10.6,6,white
6.8,0.051,143.0,0.99374,3.43,0.59,11.0,6,white
6.5,0.055999999999999994,161.0,0.9952,3.14,0.44,9.5,5,white
15.2,0.046,41.0,0.99665,3.17,0.39,10.9,6,white
17.3,0.051,149.0,0.9984,3.0,0.43,9.4,6,white
8.8,0.08,212.0,0.99803,3.47,0.66,9.4,4,white
19.45,0.043,156.0,0.9996,2.93,0.47,8.9,5,white
5.7,0.12300000000000001,104.0,0.9954,3.04,0.54,9.4,6,white
12.8,0.044000000000000004,158.0,0.99772,3.24,0.47,9.0,5,white
6.8,0.055,234.0,0.9972,3.49,0.64,10.2,6,white
0.9,0.037000000000000005,152.0,0.992,3.54,0.56,10.1,6,white
1.8,0.032,107.0,0.9907,3.25,0.48,12.2,7,white
2.3,0.05,156.0,0.9914,3.14,0.51,11.4,6,white
1.5,0.036000000000000004,124.0,0.9898,3.29,0.42,12.4,7,white
9.85,0.055,103.0,0.9953200000000001,2.98,0.56,10.5,6,white
11.0,0.040999999999999995,167.0,0.99508,2.98,0.56,10.5,6,white
11.3,0.028999999999999998,110.0,0.9930200000000001,3.27,0.78,12.9,8,white
11.9,0.046,168.0,0.9978,3.58,0.68,10.1,5,white
2.2,0.042,164.0,0.998,3.19,0.59,9.7,5,white
14.0,0.038,160.0,0.9987,3.16,0.5,9.4,6,white
5.7,0.052000000000000005,152.0,0.99398,3.16,0.88,10.5,6,white
1.4,0.049,118.0,0.9936,3.21,0.41,9.5,5,white
1.1,0.027999999999999997,69.0,0.9916799999999999,3.24,0.54,10.0,6,white
1.9,0.027999999999999997,138.0,0.9914,3.26,0.72,11.7,5,white
16.45,0.063,282.0,1.00098,3.1,0.51,9.3,5,white
14.3,0.063,191.0,0.9978,2.89,0.38,9.0,6,white
1.5,0.031,57.0,0.99115,3.44,0.55,11.0,6,white
5.2,0.024,135.0,0.9948,3.16,0.72,10.7,7,white
12.6,0.044000000000000004,118.0,0.99726,3.04,0.56,10.0,7,white
12.4,0.048,147.0,0.9972,3.3,0.36,8.9,6,white
14.2,0.053,94.0,0.9982,3.17,0.5,9.6,5,white
9.4,0.027999999999999997,121.0,0.99254,3.17,0.34,12.1,6,white
7.1,0.027000000000000003,126.0,0.993,3.02,0.34,11.1,8,white
11.6,0.047,211.0,0.9966,3.18,0.57,9.3,5,white
1.3,0.045,128.0,0.9934,3.36,0.6,10.0,6,white
11.4,0.036000000000000004,115.0,0.9949,3.35,0.48,10.5,8,white
9.7,0.042,130.0,0.9979,3.48,0.75,9.9,6,white
1.0,0.039,75.0,0.992,3.01,0.56,10.7,5,white
7.1,0.048,179.0,0.9952799999999999,3.15,0.48,9.2,5,white
13.6,0.051,134.0,0.9988600000000001,2.96,0.39,8.7,5,white
2.6,0.043,90.0,0.9904700000000001,2.88,0.47,11.2,6,white
3.8,0.051,129.0,0.9928,3.21,0.38,11.5,6,white
15.0,0.053,184.0,1.0008,3.28,0.79,8.8,6,white
15.7,0.036000000000000004,179.0,0.9979,3.26,0.56,9.6,5,white
6.8,0.057,163.0,0.9949,3.2,0.41,9.9,6,white
8.9,0.105,155.0,0.99692,3.01,0.58,9.5,5,white
1.2,0.036000000000000004,124.0,0.9924,3.14,0.44,9.9,6,white
1.7,0.03,103.0,0.98892,3.35,0.37,12.9,6,white
7.4,0.032,172.0,0.9940399999999999,3.24,0.58,11.0,6,white
2.0,0.037000000000000005,87.0,0.9921,3.12,0.54,11.2,6,white
1.5,0.040999999999999995,121.0,0.99092,3.06,0.46,10.5,6,white
6.3,0.040999999999999995,218.0,0.9941,3.15,0.6,10.0,5,white
5.3,0.051,122.0,0.9944,3.44,0.37,9.7,6,white
7.8,0.042,117.0,0.996,3.23,0.37,9.2,5,white
11.5,0.049,157.0,0.998,3.27,0.44,9.0,5,white
2.9,0.047,100.0,0.9936,3.28,0.43,9.8,5,white
1.2,0.047,127.0,0.991,3.34,0.5,11.0,7,white
13.2,0.067,178.0,0.9976,3.01,0.48,9.0,6,white
